id,basePrice,graphicID,groupID,iconID,marketGroupID,metaGroupID,cn_name,en_name,volume
34566,,,1306,1042,,,斯威普级高速模式,Svipul Propulsion Mode,5
34570,,,1306,1042,,,斯威普级狙击模式,Svipul Sharpshooter Mode,5
34572,,3704,1207,,,,冬眠者数据库,Sleeper Databank,27500.0
34573,,21056,226,,,,不明建筑,Unidentified Structure,
34574,,,1,,,,CharacterDrifter,CharacterDrifter,
34575,5000000.0,,1314,21408,2013,,安提基特拉元素,Antikythera Element,0.1
34579,,1830,286,,,,克隆罪犯朋克,Clonejacker Punk,19700.0
34580,,21058,53,21409,,,勒克斯之矛,Lux Kontos,
34584,,3116,186,,,,米玛塔尔高级驱逐舰残骸,Minmatar Advanced Destroyer Wreck,27500
34588,,1830,286,,,,贝尔特·呼鲁姆,Belter Hoodlum,19700.0
34589,,1830,286,,,,毒品贩子,Narco Pusher,19700.0
34590,,21076,26,,1699,4,凯旋奢华游艇,Victorieux Luxury Yacht,115000.0
34591,,21076,106,,,4,凯旋奢华游艇蓝图,Victorieux Luxury Yacht Blueprint,0.01
34592,,,817,,,,天蛇燃烧者巡洋舰,Serpentis Burner Cruiser,112000.0
34593,,21099,1313,21421,2018,,侵噬链接 I,Entosis Link I,20.0
34594,200000000,,1318,21421,2020,,侵噬链接 I 蓝图,Entosis Link I Blueprint,0.01
34595,,21099,1313,21421,2018,2,侵噬链接 II,Entosis Link II,20.0
34596,9999999,,1318,21421,,2,"侵噬链接蓝图 II ",Entosis Link II Blueprint,0.01
34599,,,1950,,1964,,灾难级卡多尔涂装,Apocalypse Kador SKIN,0.01
34600,,,1950,,1964,,灾难级塔什蒙贡涂装,Apocalypse Tash-Murkon SKIN,0.01
34601,,,1950,,1956,,先驱者级卡多尔涂装,Harbinger Kador SKIN,0.01
34602,,,1950,,1956,,先驱者级卡尼迪涂装,Harbinger Khanid SKIN,0.01
34603,,,1950,,1956,,预言级卡尼迪涂装,Oracle Khanid SKIN,0.01
34604,,,1950,,1956,,预言级萨拉姆涂装,Oracle Sarum SKIN,0.01
34605,,,1950,,,,先知级血袭者涂装,Prophecy Blood Raiders SKIN,0.01
34606,,,1950,,1956,,先知级卡多尔涂装,Prophecy Kador SKIN,0.01
34607,,,1950,,1956,,先知级塔什蒙贡涂装,Prophecy Tash-Murkon SKIN,0.01
34608,,,1950,,,,猛鲑级古斯塔斯涂装,Ferox Guristas SKIN,0.01
34609,,,1950,,1957,,猛鲑级莱戴涂装,Ferox Lai Dai SKIN,0.01
34610,,,1950,,1957,,娜迦级维克米涂装,Naga Wiyrkomi SKIN,0.01
34611,,,1950,,1958,,布鲁提克斯级莱登涂装,Brutix Roden SKIN,0.01
34612,,,1950,,1958,,布鲁提克斯级印塔基涂装,Brutix Intaki Syndicate SKIN,0.01
34613,,,1950,,,,布鲁提克斯级天蛇涂装,Brutix Serpentis Serenity Only SKIN,0.01
34614,,,1950,,1958,,弥洱米顿级印塔基涂装,Myrmidon Intaki Syndicate SKIN,0.01
34615,,,1950,,1958,,弥洱米顿级星际捷运涂装,Myrmidon InterBus SKIN,0.01
34616,,,1950,,1958,,塔洛斯级度沃勒涂装,Talos Duvolle SKIN,0.01
34617,,,1950,,1958,,塔洛斯级星际捷运涂装,Talos InterBus SKIN,0.01
34618,,,1950,,1959,,飓风级克鲁夏涂装,Cyclone Krusual SKIN,0.01
34619,,,1950,,,,飓风级图克尔部族涂装,Cyclone Thukker Tribe SKIN,0.01
34620,,,1950,,1959,,暴风级赛毕斯托涂装,Hurricane Sebiestor SKIN,0.01
34621,,,1950,,1959,,龙卷风级内凡达涂装,Tornado Nefantar SKIN,0.01
34623,,,1950,,1964,,地狱天使级卡多尔涂装,Abaddon Kador SKIN,0.01
34624,,,1950,,1964,,地狱天使级塔什蒙贡涂装,Abaddon Tash-Murkon SKIN,0.01
34625,,,1950,,1964,,末日沙场级卡多尔涂装,Armageddon Kador SKIN,0.01
34626,,,1950,,1964,,末日沙场级塔什蒙贡涂装,Armageddon Tash-Murkon SKIN,0.01
34627,,,1950,,1964,,灾难级阿狄莎波涂装,Apocalypse Ardishapur SKIN,0.01
34628,,,1950,,1964,,灾难级卡尼迪涂装,Apocalypse Khanid SKIN,0.01
34629,,,1950,,1965,,乌鸦级维克米涂装,Raven Wiyrkomi SKIN,0.01
34630,,,1950,,1965,,鹏鲲级纳基维涂装,Rokh Nugoeihuvi SKIN,0.01
34631,,,1950,,1965,,鹏鲲级维克米涂装,Rokh Wiyrkomi SKIN,0.01
34632,,,1950,,1965,,毒蝎级异株湖保安型涂装,Scorpion Ishukone Watch SKIN,0.01
34633,,,1950,,1966,,多米尼克斯级短途物流涂装,Dominix Inner Zone Shipping SKIN,0.01
34634,,,1950,,1966,,多米尼克斯级印塔基涂装,Dominix Intaki Syndicate SKIN,0.01
34635,,,1950,,1966,,多米尼克斯级酷菲涂装,Dominix Quafe SKIN,0.01
34636,,,1950,,1966,,亥伯龙神级埃拉斯多涂装,Hyperion Aliastra SKIN,0.01
34637,,,1950,,1966,,亥伯龙神级短途物流涂装,Hyperion Inner Zone Shipping SKIN,0.01
34638,,,1950,,1966,,万王宝座级短途物流涂装,Megathron Inner Zone Shipping SKIN,0.01
34639,,,1950,,1966,,万王宝座级印塔基涂装,Megathron Intaki Syndicate SKIN,0.01
34640,,,1950,,1966,,万王宝座级酷菲涂装,Megathron Quafe SKIN,0.01
34641,,,1950,,1967,,死亡漩涡级克鲁夏涂装,Maelstrom Krusual SKIN,0.01
34642,,,1950,,1967,,死亡漩涡级内凡达涂装,Maelstrom Nefantar SKIN,0.01
34643,,,1950,,1967,,台风级克鲁夏涂装,Typhoon Krusual SKIN,0.01
34645,,,1950,,2338,,逆戟鲸级诺克石冲刺涂装,Orca Nocx Rush SKIN,0.01
34646,,,1950,,1969,,长须鲸级诺克石冲刺涂装,Rorqual Nocx Rush SKIN,0.01
34647,,,1950,,1974,,执政官级卡多尔涂装,Archon Kador SKIN,0.01
34648,,,1950,,1974,,执政官级塔什蒙贡涂装,Archon Tash-Murkon SKIN,0.01
34649,,,1950,,1974,,万古级卡尼迪涂装,Aeon Khanid SKIN,0.01
34650,,,1950,,1974,,万古级萨拉姆涂装,Aeon Sarum SKIN,0.01
34651,,,1950,,1975,,奇美拉级莱戴涂装,Chimera Lai Dai SKIN,0.01
34652,,,1950,,1975,,飞龙级维克米涂装,Wyvern Wiyrkomi SKIN,0.01
34653,,,1950,,1976,,绝念级酷菲涂装,Thanatos Quafe SKIN,0.01
34654,,,1950,,1976,,绝念级莱登涂装,Thanatos Roden SKIN,0.01
34655,,,1950,,1976,,夜神级星际捷运涂装,Nyx InterBus SKIN,0.01
34656,,,1950,,1976,,夜神级酷菲涂装,Nyx Quafe SKIN,0.01
34657,,,1950,,1977,,尼铎格尔级克鲁夏涂装,Nidhoggur Krusual SKIN,0.01
34658,,,1950,,1977,,冥府级赛毕斯托涂装,Hel Sebiestor SKIN,0.01
34659,,,1950,,1980,,神示级卡多尔涂装,Revelation Kador SKIN,0.01
34660,,,1950,,1980,,神示级萨拉姆涂装,Revelation Sarum SKIN,0.01
34661,,,1950,,1981,,凤凰级莱戴涂装,Phoenix Lai Dai SKIN,0.01
34662,,,1950,,1981,,凤凰级维克米涂装,Phoenix Wiyrkomi SKIN,0.01
34663,,,1950,,1982,,莫洛级星际捷运涂装,Moros InterBus SKIN,0.01
34664,,,1950,,1982,,莫洛级莱登涂装,Moros Roden SKIN,0.01
34665,,,1950,,1983,,纳迦法级司法局涂装,Naglfar Justice SKIN,0.01
34666,,,1950,,1984,,普罗维登斯级阿狄莎波涂装,Providence Ardishapur SKIN,0.01
34667,,,1950,,1984,,普罗维登斯级卡多尔涂装,Providence Kador SKIN,0.01
34668,,,1950,,1985,,渡神级维克米涂装,Charon Wiyrkomi SKIN,0.01
34669,,,1950,,1986,,方尖塔级短途物流涂装,Obelisk Inner Zone Shipping SKIN,0.01
34670,,,1950,,1986,,方尖塔级酷菲涂装,Obelisk Quafe SKIN,0.01
34671,,,1950,,1987,,芬利厄级克鲁夏涂装,Fenrir Krusual SKIN,0.01
34672,,,1950,,1978,,神使级卡多尔涂装,Avatar Kador SKIN,0.01
34673,,,1950,,1978,,神使级卡尼迪涂装,Avatar Khanid SKIN,0.01
34674,,,1950,,1979,,俄洛巴斯级度沃勒涂装,Erebus Duvolle SKIN,0.01
34675,,,1950,,1979,,俄洛巴斯级星际捷运涂装,Erebus InterBus SKIN,0.01
34676,,,1950,,1990,,主宰级阿狄莎波涂装,Arbitrator Ardishapur SKIN,0.01
34677,,,1950,,1990,,主宰级卡多尔涂装,Arbitrator Kador SKIN,0.01
34678,,,1950,,1990,,奥格诺级阿狄莎波涂装,Augoror Ardishapur SKIN,0.01
34679,,,1950,,1990,,奥格诺级卡尼迪涂装,Augoror Khanid SKIN,0.01
34680,,,1950,,1990,,暴君级卡多尔涂装,Maller Kador SKIN,0.01
34681,,,1950,,1990,,暴君级塔什蒙贡涂装,Maller Tash-Murkon SKIN,0.01
34682,,,1950,,1990,,启示级卡多尔涂装,Omen Kador SKIN,0.01
34683,,,1950,,1990,,启示级萨拉姆涂装,Omen Sarum SKIN,0.01
34684,,,1950,,1990,,启示级塔什蒙贡涂装,Omen Tash-Murkon SKIN,0.01
34685,,,1950,,1991,,狞獾级纳基维涂装,Caracal Nugoeihuvi SKIN,0.01
34686,,,1950,,1991,,狞獾级维克米涂装,Caracal Wiyrkomi SKIN,0.01
34687,,,1950,,1991,,巨鸟级莱戴涂装,Moa Lai Dai SKIN,0.01
34688,,,1950,,1991,,鱼鹰级维克米涂装,Osprey Wiyrkomi SKIN,0.01
34689,,,1950,,1992,,星空级印塔基涂装,Celestis Intaki Syndicate SKIN,0.01
34690,,,1950,,1992,,星空级星际捷运涂装,Celestis InterBus SKIN,0.01
34691,,,1950,,1992,,送葬者级印塔基涂装,Exequror Intaki Syndicate SKIN,0.01
34692,,,1950,,1992,,托勒克斯级埃拉斯多涂装,Thorax Aliastra SKIN,0.01
34693,,,1950,,1992,,托勒克斯级短途物流涂装,Thorax Inner Zone Shipping SKIN,0.01
34694,,,1950,,1992,,狂怒者级印塔基涂装,Vexor Intaki Syndicate SKIN,0.01
34695,,,1950,,1992,,狂怒者级星际捷运涂装,Vexor InterBus SKIN,0.01
34696,,,1950,,1992,,狂怒者级酷菲涂装,Vexor Quafe SKIN,0.01
34697,,,1950,,1993,,挑战级克鲁夏涂装,Bellicose Krusual SKIN,0.01
34698,,,1950,,1993,,刺客级克鲁夏涂装,Stabber Krusual SKIN,0.01
34699,,,1950,,1993,,刺客级内凡达涂装,Stabber Nefantar SKIN,0.01
34700,,,1950,,1994,,强制者级阿狄莎波涂装,Coercer Ardishapur SKIN,0.01
34701,,,1950,,,,强制者级血袭者涂装,Coercer Blood Raiders SKIN,0.01
34702,,,1950,,1994,,强制者级萨拉姆涂装,Coercer Sarum SKIN,0.01
34703,,,1950,,1994,,龙骑兵级卡尼迪涂装,Dragoon Khanid SKIN,0.01
34704,,,1950,,1994,,龙骑兵级塔什蒙贡涂装,Dragoon Tash-Murkon SKIN,0.01
34705,,,1950,,,,海燕级古斯塔斯涂装,Cormorant Guristas SKIN,0.01
34706,,,1950,,1996,,阿尔格斯级印塔基涂装,Algos Intaki Syndicate SKIN,0.01
34707,,,1950,,1996,,阿尔格斯级星际捷运涂装,Algos InterBus SKIN,0.01
34708,,,1950,,1996,,促进级埃拉斯多涂装,Catalyst Aliastra SKIN,0.01
34709,,,1950,,1996,,促进级短途物流涂装,Catalyst Inner Zone Shipping SKIN,0.01
34710,,,1950,,1996,,促进级印塔基涂装,Catalyst Intaki Syndicate SKIN,0.01
34711,,,1950,,1996,,促进级星际捷运涂装,Catalyst InterBus SKIN,0.01
34712,,,1950,,1996,,促进级酷菲涂装,Catalyst Quafe SKIN,0.01
34713,,,1950,,,,促进级天蛇涂装,Catalyst Serpentis Serenity Only SKIN,0.01
34714,,,1950,,1997,,弯刀级赛毕斯托涂装,Talwar Sebiestor SKIN,0.01
34715,,,1950,,1997,,长尾鲛级内凡达涂装,Thrasher Nefantar SKIN,0.01
34716,,,1950,,,,长尾鲛级图克尔部族涂装,Thrasher Thukker Tribe SKIN,0.01
34717,,21081,226,,,,朱庇特瞭望台,Jove Observatory,
34718,,,1950,,2000,,联邦海军彗星级警察涂装,Federation Navy Comet Police SKIN,0.01
34719,,,1950,,2002,,磨难级卡多尔涂装,Crucifier Kador SKIN,0.01
34720,,,1950,,2002,,磨难级萨拉姆涂装,Crucifier Sarum SKIN,0.01
34721,,,1950,,2002,,刽子手级阿狄莎波涂装,Executioner Ardishapur SKIN,0.01
34722,,,1950,,2002,,刽子手级卡多尔涂装,Executioner Kador SKIN,0.01
34723,,,1950,,2002,,检察官级卡尼迪涂装,Inquisitor Khanid SKIN,0.01
34724,,,1950,,2002,,检察官级塔什蒙贡涂装,Inquisitor Tash-Murkon SKIN,0.01
34725,,,1950,,2002,,富豪级阿狄莎波涂装,Magnate Ardishapur SKIN,0.01
34726,,,1950,,2002,,富豪级萨拉姆涂装,Magnate Sarum SKIN,0.01
34727,,,1950,,2002,,富豪级塔什蒙贡涂装,Magnate Tash-Murkon SKIN,0.01
34728,,,1950,,2002,,惩罚者级卡多尔涂装,Punisher Kador SKIN,0.01
34729,,,1950,,2002,,惩罚者级塔什蒙贡涂装,Punisher Tash-Murkon SKIN,0.01
34730,,,1950,,2002,,巨神兵级阿狄莎波涂装,Tormentor Ardishapur SKIN,0.01
34731,,,1950,,2002,,巨神兵级萨拉姆涂装,Tormentor Sarum SKIN,0.01
34732,,,1950,,2003,,苍鹭级斯库维塔涂装,Heron Sukuuvestaa SKIN,0.01
34733,,,1950,,2003,,茶隼级维克米涂装,Kestrel Wiyrkomi SKIN,0.01
34734,,,1950,,2003,,小鹰级纳基维涂装,Merlin Nugoeihuvi SKIN,0.01
34735,,,1950,,2003,,小鹰级维克米涂装,Merlin Wiyrkomi SKIN,0.01
34736,,,1950,,2004,,阿特龙级印塔基涂装,Atron Intaki Syndicate SKIN,0.01
34737,,,1950,,2004,,阿特龙级星际捷运涂装,Atron InterBus SKIN,0.01
34738,,,1950,,2004,,伊米卡斯级短途物流涂装,Imicus Inner Zone Shipping SKIN,0.01
34739,,,1950,,2004,,伊米卡斯级印塔基涂装,Imicus Intaki Syndicate SKIN,0.01
34740,,,1950,,2004,,因卡萨斯级埃拉斯多涂装,Incursus Aliastra SKIN,0.01
34741,,,1950,,2004,,因卡萨斯级短途物流涂装,Incursus Inner Zone Shipping SKIN,0.01
34742,,,1950,,2004,,毛鲁斯级短途物流涂装,Maulus Inner Zone Shipping SKIN,0.01
34743,,,1950,,2004,,毛鲁斯级印塔基涂装,Maulus Intaki Syndicate SKIN,0.01
34744,,,1950,,2004,,纳维达斯级印塔基涂装,Navitas Intaki Syndicate SKIN,0.01
34745,,,1950,,2004,,特里斯坦级短途物流涂装,Tristan Inner Zone Shipping SKIN,0.01
34746,,,1950,,2004,,特里斯坦级酷菲涂装,Tristan Quafe SKIN,0.01
34747,,,1950,,2005,,探索级维洛奇亚涂装,Probe Vherokior SKIN,0.01
34748,,,1950,,2005,,裂谷级克鲁夏涂装,Rifter Krusual SKIN,0.01
34749,,,1950,,2005,,裂谷级内凡达涂装,Rifter Nefantar SKIN,0.01
34750,,,1950,,2005,,伐木者级克鲁夏涂装,Slasher Krusual SKIN,0.01
34751,,,1950,,2005,,守夜者级克鲁夏涂装,Vigil Krusual SKIN,0.01
34752,,,1950,,2007,,恩赐者级塔什蒙贡涂装,Bestower Tash-Murkon SKIN,0.01
34753,,,1950,,2007,,魔符级卡多尔涂装,Sigil Kador SKIN,0.01
34754,,,1950,,2008,,狐鼬级维克米涂装,Tayra Wiyrkomi SKIN,0.01
34755,,,1950,,2009,,伊特龙级MKV短途物流涂装,Iteron Mark V Inner Zone Shipping SKIN,0.01
34756,,,1950,,2009,,伊特龙级MKV星际捷运涂装,Iteron Mark V InterBus SKIN,0.01
34757,,,1950,,2010,,猛犸级内凡达涂装,Mammoth Nefantar SKIN,0.01
34758,,,1950,,2012,,霍克级诺克石冲刺涂装,Hulk Nocx Rush SKIN,0.01
34759,,,1950,,2012,,麦基诺级诺克石冲刺涂装,Mackinaw Nocx Rush SKIN,0.01
34760,,,1950,,2012,,轻舟级诺克石冲刺涂装,Skiff Nocx Rush SKIN,0.01
34761,,21091,226,,,,朱庇特瞭望台,Jove Observatory,
34762,,21092,226,,,,朱庇特瞭望台,Jove Observatory,
34763,,21093,226,,,,朱庇特瞭望台,Jove Observatory,
34764,,21094,226,,,,朱庇特瞭望台,Jove Observatory,
34765,,21095,226,,,,朱庇特瞭望台,Jove Observatory,
34766,,21113,226,398,,,朱庇特人的尸体,Jove Corpse,2.0
34767,,21114,226,398,,,朱庇特人的尸体,Jove Corpse,2.0
34768,,3115,186,,,,流浪者战列舰残骸,Drifter Battleship Wreck,27500.0
34769,,,1194,2886,1661,,"第一届CSM当选人档案脚本 ","CSM 1 Electee Archive Script ",0.01
34770,,,1194,2886,1661,,第二届CSM当选人档案脚本,CSM 2 Electee Archive Script,0.01
34771,,,1194,2886,1661,,第三届CSM当选人档案脚本,CSM 3 Electee Archive Script,0.01
34772,,,1194,2886,1661,,第四届CSM当选人档案脚本,CSM 4 Electee Archive Script,0.01
34773,,,1194,2886,1661,,第五届CSM当选人档案脚本,CSM 5 Electee Archive Script,0.01
34774,,,1194,2886,1661,,第六届CSM当选人档案脚本,CSM 6 Electee Archive Script,0.01
34775,,,1194,2886,1661,,第七届CSM当选人档案脚本,CSM 7 Electee Archive Script,0.01
34776,,,1194,2886,1661,,第八届CSM当选人档案脚本,CSM 8 Electee Archive Script,0.01
34777,,,1194,2886,1661,,第九届CSM当选人档案脚本,CSM 9 Electee Archive Script,0.01
34778,,,1194,2886,1661,,"第十届CSM当选人档案脚本 ","CSM 10 Electee Archive Script ",0.01
34779,,,1952,,,,万王宝座级酷菲涂装（7天）,Megathron Quafe SKIN (7 Days),0.01
34780,,,1953,,,,万王宝座级酷菲涂装（30天）,Megathron Quafe SKIN (30 Days),0.01
34781,,,1954,,,,万王宝座级酷菲涂装（90天）,Megathron Quafe SKIN (90 Days),0.01
34782,,,1955,,,,万王宝座级酷菲涂装（365天）,Megathron Quafe SKIN (365 days),0.01
34783,,11777,817,,,,燃烧者 塔洛斯级,Burner Talos,112000.0
34784,,20978,226,,,,冬眠者舰船,Sleeper Vessel,
34785,,2636,817,,,,燃烧者 阿什姆级,Burner Ashimmu,118000.0
34786,,,1950,,,,银鹰级YC117年涂装,Eagle Serenity YC117 SKIN,0.01
34787,,,1950,,,,伊什塔级YC117年涂装,Ishtar Serenity YC117 SKIN,0.01
34788,,,1950,,,,毒蜥级YC117年涂装,Gila Serenity YC117 SKIN,0.01
34789,,,1950,,,,幼龙级YC117年涂装,Drake Serenity YC117 SKIN,0.01
34790,,,1950,,,,地狱天使级YC117年涂装,Abaddon Serenity YC117 SKIN,0.01
34791,,,1950,,,,灾难级YC117年涂装,Apocalypse Serenity YC117 SKIN,0.01
34792,,,1950,,,,灾难级血袭者涂装,Apocalypse Blood Raiders SKIN,0.01
34795,,,1950,,,,末日沙场级YC117年涂装,Armageddon Serenity YC117 SKIN,0.01
34796,,,1950,,,,乌鸦级YC117年涂装,Raven Serenity YC117 SKIN,0.01
34797,,,1950,,,,乌鸦级古斯塔斯涂装,Raven Guristas SKIN,0.01
34798,,,1950,,,,乌鸦级卡拉吉塔涂装,Raven Kaalakiota SKIN,0.01
34799,,,1950,,,,乌鸦级纳基维涂装,Raven Nugoeihuvi SKIN,0.01
34800,,,1950,,,,多米尼克斯级YC117年涂装,Dominix Serenity YC117 SKIN,0.01
34801,,,1950,,,,万王宝座级YC117年涂装,Megathron Serenity YC117 SKIN,0.01
34802,,,1950,,1966,17,万王宝座级警察涂装,Megathron Police SKIN,0.01
34805,,,1950,,,,狂暴级司法局涂装,Tempest Justice SKIN,0.01
34808,,,1950,,1967,,狂暴级克鲁夏涂装,Tempest Krusual SKIN,0.01
34809,,,1950,,1967,,狂暴级内凡达涂装,Tempest Nefantar SKIN,0.01
34810,,,1950,,2024,,帕拉丁级血袭者涂装,Paladin Blood Raiders SKIN,0.01
34811,,,1950,,,,帕拉丁级卡多尔涂装,Paladin Kador SKIN,0.01
34812,,,1950,,,,帕拉丁级塔什蒙贡涂装,Paladin Tash-Murkon SKIN,0.01
34813,,,1950,,,,魔像级古斯塔斯涂装,Golem Guristas SKIN,0.01
34814,,,1950,,2025,,魔像级卡拉吉塔涂装,Golem Kaalakiota SKIN,0.01
34815,,,1950,,,,魔像级纳基维涂装,Golem Nugoeihuvi SKIN,0.01
34816,,,1950,,,,克洛诺斯级短途物流涂装,Kronos Inner Zone Shipping SKIN,0.01
34817,,,1950,,2026,17,克洛诺斯级警察涂装,Kronos Police SKIN,0.01
34818,,,1950,,,,克洛诺斯级酷菲涂装,Kronos Quafe SKIN,0.01
34819,,,1950,,,,恶狼级司法局涂装,Vargur Justice SKIN,0.01
34820,,,1950,,,,恶狼级克鲁夏涂装,Vargur Krusual SKIN,0.01
34821,,,1950,,,,恶狼级内凡达涂装,Vargur Nefantar SKIN,0.01
34822,,,1950,,,,马克瑞级YC117年涂装,Machariel Serenity YC117 SKIN,0.01
34823,,,1950,,,,响尾蛇级YC117年涂装,Rattlesnake Serenity YC117 SKIN,0.01
34824,,,1089,21414,1398,,男式'异星'T恤 YC117年版,Men's 'Emergent Threats' T-shirt YC 117,0.1
34825,,,1089,21415,1406,,女式'异星'T恤 YC117年版,Women's 'Emergent Threats' T-shirt YC 117,0.1
34826,,21099,1313,21421,,,QA侵噬链接,QA Entosis Link,20.0
34828,,21135,1305,,2021,14,寒鸦级,Jackdaw,47000.0
34829,4.0E7,21135,1309,,,14,寒鸦级蓝图,Jackdaw Blueprint,0.01
34832,,3826,1316,,,,建筑指挥节点,Structure Command Node,1
34833,,21115,226,398,,,朱庇特人的尸体,Jove Corpse,2.0
34834,,21116,226,398,,,朱庇特人的尸体,Jove Corpse,2.0
34835,,21117,226,398,,,朱庇特人的尸体,Jove Corpse,2.0
34836,,21118,226,398,,,朱庇特人的尸体,Jove Corpse,2.0
34837,,21129,226,398,,,冬眠者尸棺,Sleeper Canopic,2.0
34838,,21130,226,398,,,冬眠者尸棺,Sleeper Canopic,2.0
34839,,21133,226,398,,,冬眠者尸棺,Sleeper Canopic,2.0
34840,,21134,226,,,,包体残片,Enclave Debris,100000000
34841,1.0E9,,1317,3947,2016,,诱捕阵列2 蓝图,Entrapment Array 2 Blueprint,0.01
34842,1.5E9,,1317,3947,2016,,诱捕阵列3 蓝图,Entrapment Array 3 Blueprint,0.01
34843,2.0E9,,1317,3947,2016,,诱捕阵列4 蓝图,Entrapment Array 4 Blueprint,0.01
34844,2.5E9,,1317,3947,2016,,诱捕阵列5 蓝图,Entrapment Array 5 Blueprint,0.01
34845,2.5E8,,1317,3951,2016,,海盗监测阵列1 蓝图,Pirate Detection Array 1 Blueprint,0.01
34846,5.0E8,,1317,3951,2016,,海盗监测阵列2 蓝图,Pirate Detection Array 2 Blueprint,0.01
34847,1.0E9,,1317,3951,2016,,海盗监测阵列3 蓝图,Pirate Detection Array 3 Blueprint,0.01
34848,1.25E9,,1317,3951,2016,,海盗监测阵列4 蓝图,Pirate Detection Array 4 Blueprint,0.01
34849,1.5E9,,1317,3951,2016,,海盗监测阵列5 蓝图,Pirate Detection Array 5 Blueprint,0.01
34850,2.5E8,,1317,3943,2016,,量子通量发生器1 蓝图,Quantum Flux Generator 1 Blueprint,0.01
34851,5.0E8,,1317,3943,2016,,量子通量发生器2 蓝图,Quantum Flux Generator 2 Blueprint,0.01
34852,7.5E8,,1317,3943,2016,,量子通量发生器3 蓝图,Quantum Flux Generator 3 Blueprint,0.01
34853,1.0E9,,1317,3943,2016,,量子通量发生器4 蓝图,Quantum Flux Generator 4 Blueprint,0.01
